0.0000000000e+00, -2.2343200000e+02
1.0000000000e-02, 5.4706400000e+01
2.0000000000e-02, 3.9548700000e+01
2.1980000000e-02, 2.6044500000e+01
3.0000000000e-02, -6.2795900000e+01
4.0000000000e-02, -6.7383100000e+01
5.0000000000e-02, -9.0547300000e+01
6.0000000000e-02, -7.9661400000e+01
7.0000000000e-02, -1.0164300000e+02
7.6080000000e-02, -1.0916900000e+02
8.0000000000e-02, -1.0980500000e+02
9.0000000000e-02, -2.1740100000e+02
9.0080000000e-02, -6.4009600000e+01
1.0000000000e-01, -2.2976200000e+02
1.1000000000e-01, -1.6246600000e+02
1.2000000000e-01, -1.5136500000e+02
1.3000000000e-01, -1.4168100000e+02
1.4000000000e-01, -7.1066100000e+01
1.4058000000e-01, -7.2524200000e+01
1.5000000000e-01, -1.0786300000e+02
1.5458000000e-01, -1.1226900000e+02
1.6000000000e-01, -9.4784300000e+01
1.7000000000e-01, -6.8900600000e+01
1.7738000000e-01, -3.6993000000e+01
1.8000000000e-01, -3.0286500000e+01
1.9000000000e-01, -3.8344200000e+01
1.9758000000e-01, -1.3802800000e+01
2.0000000000e-01, -2.5236300000e+01
2.0858000000e-01, 1.1060300000e+01
2.1000000000e-01, 1.3592900000e+01
2.1128000000e-01, 1.4611100000e+01
2.2000000000e-01, -2.1175000000e+00
2.2038000000e-01, -3.7934400000e-01
2.3000000000e-01, 2.7942300000e+01
2.3248000000e-01, 2.5230600000e+00
2.4000000000e-01, 4.9267500000e+01
2.5000000000e-01, 1.3943200000e+02
2.6000000000e-01, 1.0210200000e+02
2.7000000000e-01, 5.3994600000e+01
2.7105500000e-01, 4.5583100000e+01
2.8000000000e-01, -7.3491600000e+00
2.9000000000e-01, -1.5845600000e+01
3.0000000000e-01, -1.9333200000e+02
3.1000000000e-01, -2.0233400000e+02
3.2000000000e-01, -1.4823900000e+02
3.2493000000e-01, -1.5763700000e+02
3.3000000000e-01, -3.3307900000e+01
3.4000000000e-01, -8.5554600000e+01
3.4433000000e-01, -6.9342700000e+01
3.5000000000e-01, 9.4132500000e+01
3.5763000000e-01, -3.5242600000e+01
3.6000000000e-01, 1.4887700000e+02
3.6423000000e-01, 1.2104100000e+01
3.7000000000e-01, 2.2838700000e+02
3.7923000000e-01, 3.3369900000e+02
3.8000000000e-01, 3.4249400000e+02
3.8493000000e-01, 3.5300200000e+02
3.9000000000e-01, 3.7444900000e+02
4.0000000000e-01, 3.9384700000e+02
4.1000000000e-01, 3.9007100000e+02
4.2000000000e-01, 4.0655900000e+02
4.3000000000e-01, 3.1927000000e+02
4.3693000000e-01, 2.8983500000e+02
4.4000000000e-01, 2.8742000000e+02
4.5000000000e-01, 3.6397400000e+02
4.6000000000e-01, 3.4940800000e+02
4.7000000000e-01, 3.0333900000e+02
4.8000000000e-01, 2.9243000000e+02
4.9000000000e-01, 2.5323400000e+02
5.0000000000e-01, 2.6908300000e+02
5.1000000000e-01, 2.8756100000e+02
